year	component	emission	sector	value	unit
2012	footprint_gross_exports	Biomass CO2	Human health services	0.00853253500404887	kt
2012	footprint_gross_exports	Biomass CO2	Social work services	1.3105438836763885	kt
2012	footprint_gross_exports	Biomass CO2	Creative, arts and entertainment services; library, archive, museum and other cultural services; gambling and betting services	2.0784046849590907	kt
2012	footprint_gross_exports	Biomass CO2	Sporting services and amusement and recreation services	0.7576398294450445	kt
2012	footprint_gross_exports	Biomass CO2	Services furnished by membership organisations	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Repair services of computers and personal and household goods	0.06768904423047009	kt
2012	footprint_gross_exports	Biomass CO2	Other personal services	0.09076478143412595	kt
2012	footprint_gross_exports	Biomass CO2	Services of households as employers; undifferentiated goods and services produced by households for own use	0.0	kt
2012	footprint_gross_exports	Biomass CO2	Services provided by extraterritorial organisations and bodies	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Products of agriculture, hunting and related services	96.21752453904958	kt
2012	footprint_gross_imports	Biomass CO2	Products of forestry, logging and related services	10.3297544062438	kt
2012	footprint_gross_imports	Biomass CO2	Fish and other fishing products; aquaculture products; support services to fishing	3.595830612881148	kt
2012	footprint_gross_imports	Biomass CO2	Mining and quarrying	58.6400117219294	kt
2012	footprint_gross_imports	Biomass CO2	Food products, beverages and tobacco products	488.84871960857464	kt
2012	footprint_gross_imports	Biomass CO2	Textiles, wearing apparel and leather products	149.38806792192082	kt
2012	footprint_gross_imports	Biomass CO2	Wood and of products of wood and cork, except furniture; articles of straw and plaiting materials	449.90883520687197	kt
2012	footprint_gross_imports	Biomass CO2	Paper and paper products	1708.9650761600674	kt
2012	footprint_gross_imports	Biomass CO2	Printing and recording services	0.7853780820303818	kt
2012	footprint_gross_imports	Biomass CO2	Coke and refined petroleum products	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Chemicals and chemical products	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Basic pharmaceutical products and pharmaceutical preparations	512.8939839831224	kt
2012	footprint_gross_imports	Biomass CO2	Rubber and plastics products	160.9111158901276	kt
2012	footprint_gross_imports	Biomass CO2	Other non-metallic mineral products	73.05565268278997	kt
2012	footprint_gross_imports	Biomass CO2	Basic metals	193.01597267893757	kt
2012	footprint_gross_imports	Biomass CO2	Fabricated metal products, except machinery and equipment	83.62636110203321	kt
2012	footprint_gross_imports	Biomass CO2	Computer, electronic and optical products	160.18418252731274	kt
2012	footprint_gross_imports	Biomass CO2	Electrical equipment	92.17148446854597	kt
2012	footprint_gross_imports	Biomass CO2	Machinery and equipment n.e.c.	157.21049003546517	kt
2012	footprint_gross_imports	Biomass CO2	Motor vehicles, trailers and semi-trailers	150.31019490929813	kt
2012	footprint_gross_imports	Biomass CO2	Other transport equipment	95.05892114595612	kt
2012	footprint_gross_imports	Biomass CO2	Furniture; other manufactured goods	465.59187924458803	kt
2012	footprint_gross_imports	Biomass CO2	Repair and installation services of machinery and equipment	15.333464889902041	kt
2012	footprint_gross_imports	Biomass CO2	Electricity, gas, steam and air-conditioning	66.85040227851334	kt
2012	footprint_gross_imports	Biomass CO2	Natural water; water treatment and supply services	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services	21.67001265358616	kt
2012	footprint_gross_imports	Biomass CO2	Constructions and construction works	6.094819228969407	kt
2012	footprint_gross_imports	Biomass CO2	Wholesale and retail trade and repair services of motor vehicles and motorcycles	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Wholesale trade services, except of motor vehicles and motorcycles	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Retail trade services, except of motor vehicles and motorcycles	3.5947527824650334	kt
2012	footprint_gross_imports	Biomass CO2	Land transport services and transport services via pipelines	0.13353718548152874	kt
2012	footprint_gross_imports	Biomass CO2	Water transport services	1.8535438845757315	kt
2012	footprint_gross_imports	Biomass CO2	Air transport services	17.159656074857313	kt
2012	footprint_gross_imports	Biomass CO2	Warehousing and support services for transportation	110.27078128815371	kt
2012	footprint_gross_imports	Biomass CO2	Postal and courier services	1.2615466153436563	kt
2012	footprint_gross_imports	Biomass CO2	Accommodation and food services	424.76680905028996	kt
2012	footprint_gross_imports	Biomass CO2	Publishing services	78.33352951897301	kt
