year	component	emission	sector	value	unit
2012	footprint_gross_imports	Biomass CO2	Electrical & machinery	409.5661570313239	kt
2012	footprint_gross_imports	Biomass CO2	Construction	6.094819228969407	kt
2012	footprint_gross_imports	Biomass CO2	Recreation; other services	5.703816548742559	kt
2012	footprint_gross_imports	Biomass CO2	Public services	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Electricity, gas & water	88.5204149320995	kt
2012	footprint_gross_imports	Biomass CO2	Agriculture, forestry & fishing	110.14310955817453	kt
2012	footprint_gross_imports	Biomass CO2	Food, beverages & tobacco	488.8487196085746	kt
2012	footprint_gross_imports	Biomass CO2	Other manufacturing & recycl.	480.92534413449	kt
2012	footprint_gross_imports	Biomass CO2	Mining & quarrying	58.6400117219294	kt
2012	footprint_gross_imports	Biomass CO2	Transport equipment	245.36911605525427	kt
2012	footprint_gross_imports	Biomass CO2	Wood, paper & publishing	2159.65928944897	kt
2012	footprint_gross_imports	Biomass CO2	Textiles & wearing apparel	149.38806792192082	kt
2012	footprint_gross_imports	CH4	Wholesale, retail , Hospitality	67582.44713963085	t
2012	footprint_gross_imports	CH4	Business Services	26662.899199790023	t
2012	footprint_gross_imports	CH4	Transport	25922.041339050273	t
2012	footprint_gross_imports	CH4	Metal & metal products	53955.10547113693	t
2012	footprint_gross_imports	CH4	Petroleum, chem & non-met	157178.8086753731	t
2012	footprint_gross_imports	CH4	Electrical & machinery	50506.188933654645	t
2012	footprint_gross_imports	CH4	Construction	738.3075841816764	t
2012	footprint_gross_imports	CH4	Recreation; other services	962.69960084044	t
2012	footprint_gross_imports	CH4	Public services	0.0	t
2012	footprint_gross_imports	CH4	Electricity, gas & water	26194.82320774825	t
2012	footprint_gross_imports	CH4	Agriculture, forestry & fishing	26544.752653073647	t
2012	footprint_gross_imports	CH4	Food, beverages & tobacco	65250.98976811286	t
2012	footprint_gross_imports	CH4	Other manufacturing & recycl.	16845.105889306516	t
2012	footprint_gross_imports	CH4	Mining & quarrying	61380.35224404839	t
2012	footprint_gross_imports	CH4	Transport equipment	27189.924264750975	t
2012	footprint_gross_imports	CH4	Wood, paper & publishing	10828.149741344843	t
2012	footprint_gross_imports	CH4	Textiles & wearing apparel	48193.821977879874	t
2012	footprint_gross_imports	CO2	Wholesale, retail , Hospitality	2728.1252148328413	kt
2012	footprint_gross_imports	CO2	Business Services	3044.457225401886	kt
2012	footprint_gross_imports	CO2	Transport	4801.310913311024	kt
2012	footprint_gross_imports	CO2	Metal & metal products	9494.327589592307	kt
2012	footprint_gross_imports	CO2	Petroleum, chem & non-met	13428.84356017136	kt
2012	footprint_gross_imports	CO2	Electrical & machinery	8454.13440466524	kt
2012	footprint_gross_imports	CO2	Construction	126.0724614347892	kt
2012	footprint_gross_imports	CO2	Recreation; other services	82.15292504456484	kt
2012	footprint_gross_imports	CO2	Public services	0.0	kt
2012	footprint_gross_imports	CO2	Electricity, gas & water	1335.9633994607718	kt
2012	footprint_gross_imports	CO2	Agriculture, forestry & fishing	873.4035194259759	kt
2012	footprint_gross_imports	CO2	Food, beverages & tobacco	1836.1252399782409	kt
2012	footprint_gross_imports	CO2	Other manufacturing & recycl.	2249.4885123828394	kt
2012	footprint_gross_imports	CO2	Mining & quarrying	1827.0545570774773	kt
2012	footprint_gross_imports	CO2	Transport equipment	4479.662386668921	kt
2012	footprint_gross_imports	CO2	Wood, paper & publishing	1264.606667099263	kt
2012	footprint_gross_imports	CO2	Textiles & wearing apparel	4332.758995535959	kt
2012	footprint_gross_imports	GHG	Wholesale, retail , Hospitality	5.390153887627458	Mt
2012	footprint_gross_imports	GHG	Business Services	4.0050402158278855	Mt
2012	footprint_gross_imports	GHG	Transport	5.71785630829223	Mt
2012	footprint_gross_imports	GHG	Metal & metal products	12.281001066471541	Mt
2012	footprint_gross_imports	GHG	Petroleum, chem & non-met	19.151644202753264	Mt
2012	footprint_gross_imports	GHG	Electrical & machinery	10.369827171061214	Mt
2012	footprint_gross_imports	GHG	Construction	0.1555502490413143	Mt
2012	footprint_gross_imports	GHG	Recreation; other services	0.1168852374251014	Mt
2012	footprint_gross_imports	GHG	Public services	0.0	Mt
2012	footprint_gross_imports	GHG	Electricity, gas & water	2.157171337218034	Mt
2012	footprint_gross_imports	GHG	Agriculture, forestry & fishing	2.484863327012265	Mt
2012	footprint_gross_imports	GHG	Food, beverages & tobacco	4.602438742424902	Mt
2012	footprint_gross_imports	GHG	Other manufacturing & recycl.	2.8788491364965543	Mt
2012	footprint_gross_imports	GHG	Mining & quarrying	3.8257047732609126	Mt
2012	footprint_gross_imports	GHG	Transport equipment	5.533281568312337	Mt
2012	footprint_gross_imports	GHG	Wood, paper & publishing	1.768524581665504	Mt
2012	footprint_gross_imports	GHG	Textiles & wearing apparel	6.128051471885833	Mt
2012	footprint_gross_imports	HFC	Wholesale, retail , Hospitality	59101.756598432374	t
2012	footprint_gross_imports	HFC	Business Services	58311.90099935515	t
2012	footprint_gross_imports	HFC	Transport	42731.40779616144	t
2012	footprint_gross_imports	HFC	Metal & metal products	260764.41472661163	t
2012	footprint_gross_imports	HFC	Petroleum, chem & non-met	656528.1451957421	t
2012	footprint_gross_imports	HFC	Electrical & machinery	199277.77663913165	t
2012	footprint_gross_imports	HFC	Construction	3991.5416166693417	t
2012	footprint_gross_imports	HFC	Recreation; other services	1644.6348103646224	t
2012	footprint_gross_imports	HFC	Public services	0.0	t
2012	footprint_gross_imports	HFC	Electricity, gas & water	41301.86054305701	t
2012	footprint_gross_imports	HFC	Agriculture, forestry & fishing	76722.86969375542	t
2012	footprint_gross_imports	HFC	Food, beverages & tobacco	80022.50660017687	t
2012	footprint_gross_imports	HFC	Other manufacturing & recycl.	60124.524906487175	t
2012	footprint_gross_imports	HFC	Mining & quarrying	129644.04886340682	t
2012	footprint_gross_imports	HFC	Transport equipment	103979.09228589761	t
2012	footprint_gross_imports	HFC	Wood, paper & publishing	100995.78426685845	t
