year	component	emission	sector	region	value	unit
2016	import_domestic	Biomass CO2	Transport equipment	Developing	5.4244958687315386	kt
2016	import_domestic	Biomass CO2	Transport equipment	Norway	0.0238538829107449	kt
2016	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Europe	270.5970772317242	kt
2016	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Advanced	16.374438370193552	kt
2016	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Developing	71.04714700647618	kt
2016	import_domestic	Biomass CO2	Wholesale, retail & hospitality	Norway	0.3578672286548675	kt
2016	import_domestic	Biomass CO2	Wood, paper & publishing	Europe	10.131035647099425	kt
2016	import_domestic	Biomass CO2	Wood, paper & publishing	Advanced	0.2910074554047242	kt
2016	import_domestic	Biomass CO2	Wood, paper & publishing	Developing	0.6254038179821285	kt
2016	import_domestic	Biomass CO2	Wood, paper & publishing	Norway	0.007208352426518801	kt
2016	import_domestic	CH4	Agriculture, forestry & fishing	Europe	369.5403266323959	t
2016	import_domestic	CH4	Agriculture, forestry & fishing	Advanced	144.27282523762005	t
2016	import_domestic	CH4	Agriculture, forestry & fishing	Developing	1174.505039215826	t
2016	import_domestic	CH4	Agriculture, forestry & fishing	Norway	36.65420751219834	t
2016	import_domestic	CH4	Business Services	Europe	3114.797622778383	t
2016	import_domestic	CH4	Business Services	Advanced	1837.9728623593885	t
2016	import_domestic	CH4	Business Services	Developing	10167.080123164118	t
2016	import_domestic	CH4	Business Services	Norway	206.5369894444974	t
2016	import_domestic	CH4	Construction	Europe	59.906526245129314	t
2016	import_domestic	CH4	Construction	Advanced	48.18337087870327	t
2016	import_domestic	CH4	Construction	Developing	214.24264716075044	t
2016	import_domestic	CH4	Construction	Norway	4.40039420751392	t
2016	import_domestic	CH4	Electrical & machinery	Europe	79.15590211477561	t
2016	import_domestic	CH4	Electrical & machinery	Advanced	282.42411596985556	t
2016	import_domestic	CH4	Electrical & machinery	Developing	378.39261730968445	t
2016	import_domestic	CH4	Electrical & machinery	Norway	3.958609325842472	t
2016	import_domestic	CH4	Electricity, gas & water	Europe	872.1786555832118	t
2016	import_domestic	CH4	Electricity, gas & water	Advanced	534.1187836467152	t
2016	import_domestic	CH4	Electricity, gas & water	Developing	2312.190712054113	t
2016	import_domestic	CH4	Electricity, gas & water	Norway	34.28010716960966	t
2016	import_domestic	CH4	Food, beverages & tobacco	Europe	4691.335685697205	t
2016	import_domestic	CH4	Food, beverages & tobacco	Advanced	1106.6750332350289	t
2016	import_domestic	CH4	Food, beverages & tobacco	Developing	10948.699153900729	t
2016	import_domestic	CH4	Food, beverages & tobacco	Norway	158.3948351287248	t
2016	import_domestic	CH4	Metal & metal products	Europe	44.686828323706365	t
2016	import_domestic	CH4	Metal & metal products	Advanced	224.23961330150283	t
2016	import_domestic	CH4	Metal & metal products	Developing	160.30151640134324	t
2016	import_domestic	CH4	Metal & metal products	Norway	2.2611940056337496	t
2016	import_domestic	CH4	Mining & quarrying	Europe	0.9003822257671446	t
2016	import_domestic	CH4	Mining & quarrying	Advanced	1.1681105308824977	t
2016	import_domestic	CH4	Mining & quarrying	Developing	2.848061227421679	t
2016	import_domestic	CH4	Mining & quarrying	Norway	0.0709812586124631	t
2016	import_domestic	CH4	Other manufacturing & recycl.	Europe	118.34009772559006	t
2016	import_domestic	CH4	Other manufacturing & recycl.	Advanced	307.5777958968896	t
2016	import_domestic	CH4	Other manufacturing & recycl.	Developing	472.2764458296825	t
2016	import_domestic	CH4	Other manufacturing & recycl.	Norway	8.541807121226373	t
2016	import_domestic	CH4	Petroleum, chem & non-met	Europe	781.8958267610313	t
2016	import_domestic	CH4	Petroleum, chem & non-met	Advanced	477.5073845739197	t
2016	import_domestic	CH4	Petroleum, chem & non-met	Developing	2493.944906671732	t
2016	import_domestic	CH4	Petroleum, chem & non-met	Norway	64.33142547699572	t
2016	import_domestic	CH4	Public services	Europe	592.8514247802547	t
2016	import_domestic	CH4	Public services	Advanced	390.49253067854676	t
2016	import_domestic	CH4	Public services	Developing	2432.723069452999	t
2016	import_domestic	CH4	Public services	Norway	83.79598858858938	t
2016	import_domestic	CH4	Recreation; other services	Europe	441.7377698658122	t
2016	import_domestic	CH4	Recreation; other services	Advanced	276.79992334110653	t
2016	import_domestic	CH4	Recreation; other services	Developing	1860.6097533532056	t
2016	import_domestic	CH4	Recreation; other services	Norway	39.356458771184904	t
2016	import_domestic	CH4	Textiles & wearing apparel	Europe	82.52667028442627	t
2016	import_domestic	CH4	Textiles & wearing apparel	Advanced	78.7382566169405	t
2016	import_domestic	CH4	Textiles & wearing apparel	Developing	354.02382811286463	t
2016	import_domestic	CH4	Textiles & wearing apparel	Norway	4.972822036860742	t
2016	import_domestic	CH4	Transport	Europe	1462.4397657823392	t
2016	import_domestic	CH4	Transport	Advanced	1194.7736369017484	t
2016	import_domestic	CH4	Transport	Developing	5922.037210067715	t
2016	import_domestic	CH4	Transport	Norway	190.7464499909494	t
2016	import_domestic	CH4	Transport equipment	Europe	225.6009531246611	t
2016	import_domestic	CH4	Transport equipment	Advanced	1092.8136653887452	t
2016	import_domestic	CH4	Transport equipment	Developing	971.0745766608538	t
2016	import_domestic	CH4	Transport equipment	Norway	17.175734301547198	t
2016	import_domestic	CH4	Wholesale, retail & hospitality	Europe	3191.904313964472	t
2016	import_domestic	CH4	Wholesale, retail & hospitality	Advanced	1909.700163306546	t
2016	import_domestic	CH4	Wholesale, retail & hospitality	Developing	10015.434121283672	t
2016	import_domestic	CH4	Wholesale, retail & hospitality	Norway	234.39549170007786	t
2016	import_domestic	CH4	Wood, paper & publishing	Europe	50.97339649446331	t
2016	import_domestic	CH4	Wood, paper & publishing	Advanced	28.482170941529514	t
2016	import_domestic	CH4	Wood, paper & publishing	Developing	135.73068123138668	t
2016	import_domestic	CH4	Wood, paper & publishing	Norway	4.105695768154268	t
2016	import_domestic	CO2	Agriculture, forestry & fishing	Europe	47.77543921739607	kt
2016	import_domestic	CO2	Agriculture, forestry & fishing	Advanced	13.321492204120934	kt
2016	import_domestic	CO2	Agriculture, forestry & fishing	Developing	55.746487030106636	kt
2016	import_domestic	CO2	Agriculture, forestry & fishing	Norway	1.0074714823150865	kt
2016	import_domestic	CO2	Business Services	Europe	641.1511374762482	kt
2016	import_domestic	CO2	Business Services	Advanced	243.86984244684885	kt
2016	import_domestic	CO2	Business Services	Developing	957.3763724123635	kt
2016	import_domestic	CO2	Business Services	Norway	8.20113466072317	kt
2016	import_domestic	CO2	Construction	Europe	12.557769261790957	kt
2016	import_domestic	CO2	Construction	Advanced	3.522436479049131	kt
2016	import_domestic	CO2	Construction	Developing	22.528709935818938	kt
2016	import_domestic	CO2	Construction	Norway	0.1823270205670215	kt
2016	import_domestic	CO2	Electrical & machinery	Europe	16.951502144927613	kt
2016	import_domestic	CO2	Electrical & machinery	Advanced	7.08911275243014	kt
2016	import_domestic	CO2	Electrical & machinery	Developing	48.60665082336827	kt
2016	import_domestic	CO2	Electrical & machinery	Norway	0.1777255362685369	kt
2016	import_domestic	CO2	Electricity, gas & water	Europe	88.13646910688004	kt
2016	import_domestic	CO2	Electricity, gas & water	Advanced	27.308604535856173	kt
2016	import_domestic	CO2	Electricity, gas & water	Developing	131.85692883783855	kt
2016	import_domestic	CO2	Electricity, gas & water	Norway	1.255863239907025	kt
2016	import_domestic	CO2	Food, beverages & tobacco	Europe	419.3839246693211	kt
2016	import_domestic	CO2	Food, beverages & tobacco	Advanced	112.39828194179512	kt
2016	import_domestic	CO2	Food, beverages & tobacco	Developing	464.6658651383954	kt
2016	import_domestic	CO2	Food, beverages & tobacco	Norway	6.177090004562692	kt
2016	import_domestic	CO2	Metal & metal products	Europe	8.843378847113414	kt
2016	import_domestic	CO2	Metal & metal products	Advanced	3.5592172104835598	kt
2016	import_domestic	CO2	Metal & metal products	Developing	15.088359990969465	kt
2016	import_domestic	CO2	Metal & metal products	Norway	0.09555327496796501	kt
2016	import_domestic	CO2	Mining & quarrying	Europe	0.1695459285998802	kt
2016	import_domestic	CO2	Mining & quarrying	Advanced	0.0570219269861328	kt
2016	import_domestic	CO2	Mining & quarrying	Developing	0.2190282735257709	kt
2016	import_domestic	CO2	Mining & quarrying	Norway	0.0024034627867825	kt
2016	import_domestic	CO2	Other manufacturing & recycl.	Europe	22.414343395179532	kt
2016	import_domestic	CO2	Other manufacturing & recycl.	Advanced	8.576239634847209	kt
2016	import_domestic	CO2	Other manufacturing & recycl.	Developing	44.68172567323213	kt
2016	import_domestic	CO2	Other manufacturing & recycl.	Norway	0.3404061726793819	kt
2016	import_domestic	CO2	Petroleum, chem & non-met	Europe	78.15072989968249	kt
2016	import_domestic	CO2	Petroleum, chem & non-met	Advanced	22.960477255050936	kt
2016	import_domestic	CO2	Petroleum, chem & non-met	Developing	86.48094328735279	kt
2016	import_domestic	CO2	Petroleum, chem & non-met	Norway	1.5855098284521696	kt
2016	import_domestic	CO2	Public services	Europe	111.89910221453111	kt
2016	import_domestic	CO2	Public services	Advanced	36.27465077536011	kt
2016	import_domestic	CO2	Public services	Developing	170.56391580361228	kt
2016	import_domestic	CO2	Public services	Norway	2.298067235004966	kt
2016	import_domestic	CO2	Recreation; other services	Europe	82.31232516869325	kt
2016	import_domestic	CO2	Recreation; other services	Advanced	28.54900452701552	kt
2016	import_domestic	CO2	Recreation; other services	Developing	188.76724562663048	kt
2016	import_domestic	CO2	Recreation; other services	Norway	1.3955119503031101	kt
2016	import_domestic	CO2	Textiles & wearing apparel	Europe	11.308721736539779	kt
2016	import_domestic	CO2	Textiles & wearing apparel	Advanced	4.080056026181182	kt
2016	import_domestic	CO2	Textiles & wearing apparel	Developing	30.42117781802983	kt
2016	import_domestic	CO2	Textiles & wearing apparel	Norway	0.168583896969385	kt
2016	import_domestic	CO2	Transport	Europe	305.7736234935671	kt
2016	import_domestic	CO2	Transport	Advanced	147.27634205765958	kt
2016	import_domestic	CO2	Transport	Developing	417.0515279231493	kt
2016	import_domestic	CO2	Transport	Norway	5.39076779108691	kt
2016	import_domestic	CO2	Transport equipment	Europe	45.160146487671895	kt
2016	import_domestic	CO2	Transport equipment	Advanced	20.150184118233103	kt
2016	import_domestic	CO2	Transport equipment	Developing	88.76862158534415	kt
2016	import_domestic	CO2	Transport equipment	Norway	0.57343754253942	kt
2016	import_domestic	CO2	Wholesale, retail & hospitality	Europe	550.4836491138557	kt
2016	import_domestic	CO2	Wholesale, retail & hospitality	Advanced	173.50506256763245	kt
2016	import_domestic	CO2	Wholesale, retail & hospitality	Developing	827.6876006678647	kt
2016	import_domestic	CO2	Wholesale, retail & hospitality	Norway	8.523133782292684	kt
2016	import_domestic	CO2	Wood, paper & publishing	Europe	8.874071630864913	kt
2016	import_domestic	CO2	Wood, paper & publishing	Advanced	2.1037497065658943	kt
2016	import_domestic	CO2	Wood, paper & publishing	Developing	8.593681376928037	kt
2016	import_domestic	CO2	Wood, paper & publishing	Norway	0.1452592830326406	kt
2016	import_domestic	GHG	Agriculture, forestry & fishing	Europe	0.06540943389743545	Mt
2016	import_domestic	GHG	Agriculture, forestry & fishing	Advanced	0.01884885998765215	Mt
2016	import_domestic	GHG	Agriculture, forestry & fishing	Developing	0.1014989441901995	Mt
2016	import_domestic	GHG	Agriculture, forestry & fishing	Norway	0.0020942501589113374	Mt
2016	import_domestic	GHG	Business Services	Europe	0.7778884674911047	Mt
2016	import_domestic	GHG	Business Services	Advanced	0.3091967884669198	Mt
2016	import_domestic	GHG	Business Services	Developing	1.3186692142360341	Mt
2016	import_domestic	GHG	Business Services	Norway	0.01458868835995091	Mt
2016	import_domestic	GHG	Construction	Europe	0.015270392347856052	Mt
2016	import_domestic	GHG	Construction	Advanced	0.005108572840079401	Mt
2016	import_domestic	GHG	Construction	Developing	0.0301756694822578	Mt
2016	import_domestic	GHG	Construction	Norway	0.000318848172838	Mt
2016	import_domestic	GHG	Electrical & machinery	Europe	0.020340189981836468	Mt
2016	import_domestic	GHG	Electrical & machinery	Advanced	0.0155512116492392	Mt
2016	import_domestic	GHG	Electrical & machinery	Developing	0.06214709102539491	Mt
2016	import_domestic	GHG	Electrical & machinery	Norway	0.00030735418107433665	Mt
2016	import_domestic	GHG	Electricity, gas & water	Europe	0.12049096175930026	Mt
2016	import_domestic	GHG	Electricity, gas & water	Advanced	0.044265913314883	Mt
2016	import_domestic	GHG	Electricity, gas & water	Developing	0.2079636854419162	Mt
2016	import_domestic	GHG	Electricity, gas & water	Norway	0.0023089724881633	Mt
2016	import_domestic	GHG	Food, beverages & tobacco	Europe	0.6568872787873802	Mt
2016	import_domestic	GHG	Food, beverages & tobacco	Advanced	0.1617983008938921	Mt
2016	import_domestic	GHG	Food, beverages & tobacco	Developing	0.9458699860300929	Mt
2016	import_domestic	GHG	Food, beverages & tobacco	Norway	0.0112876949134718	Mt
2016	import_domestic	GHG	Metal & metal products	Europe	0.010773183232507286	Mt
2016	import_domestic	GHG	Metal & metal products	Advanced	0.010182046009353076	Mt
2016	import_domestic	GHG	Metal & metal products	Developing	0.02072485252633802	Mt
2016	import_domestic	GHG	Metal & metal products	Norway	0.0001689882252599449	Mt
2016	import_domestic	GHG	Mining & quarrying	Europe	0.00020836622421862165	Mt
2016	import_domestic	GHG	Mining & quarrying	Advanced	9.32500451716583e-05	Mt
2016	import_domestic	GHG	Mining & quarrying	Developing	0.0003170255495391647	Mt
2016	import_domestic	GHG	Mining & quarrying	Norway	4.559698488064348e-06	Mt
2016	import_domestic	GHG	Other manufacturing & recycl.	Europe	0.027541199350762047	Mt
2016	import_domestic	GHG	Other manufacturing & recycl.	Advanced	0.01789055204212795	Mt
2016	import_domestic	GHG	Other manufacturing & recycl.	Developing	0.061533861450283354	Mt
2016	import_domestic	GHG	Other manufacturing & recycl.	Norway	0.0006091186724848679	Mt
2016	import_domestic	GHG	Petroleum, chem & non-met	Europe	0.1156660606869502	Mt
2016	import_domestic	GHG	Petroleum, chem & non-met	Advanced	0.03814406790230014	Mt
2016	import_domestic	GHG	Petroleum, chem & non-met	Developing	0.16583389259971523	Mt
2016	import_domestic	GHG	Petroleum, chem & non-met	Norway	0.0034446758218219	Mt
2016	import_domestic	GHG	Public services	Europe	0.13706505911025998	Mt
2016	import_domestic	GHG	Public services	Advanced	0.0496751702078855	Mt
2016	import_domestic	GHG	Public services	Developing	0.2567006688180171	Mt
2016	import_domestic	GHG	Public services	Norway	0.0047659004729717	Mt
2016	import_domestic	GHG	Recreation; other services	Europe	0.10109883134489568	Mt
2016	import_domestic	GHG	Recreation; other services	Advanced	0.03815416005655901	Mt
2016	import_domestic	GHG	Recreation; other services	Developing	0.2554822908175961	Mt
2016	import_domestic	GHG	Recreation; other services	Norway	0.0026029131367829935	Mt
2016	import_domestic	GHG	Textiles & wearing apparel	Europe	0.014910293197168467	Mt
2016	import_domestic	GHG	Textiles & wearing apparel	Advanced	0.0066790201070794	Mt
2016	import_domestic	GHG	Textiles & wearing apparel	Developing	0.044303233842274595	Mt
2016	import_domestic	GHG	Textiles & wearing apparel	Norway	0.0003211790488767	Mt
2016	import_domestic	GHG	Transport	Europe	0.36613097529893046	Mt
2016	import_domestic	GHG	Transport	Advanced	0.1869962628374708	Mt
2016	import_domestic	GHG	Transport	Developing	0.61886379542939	Mt
2016	import_domestic	GHG	Transport	Norway	0.010992867630673201	Mt
2016	import_domestic	GHG	Transport equipment	Europe	0.054997404470153	Mt
2016	import_domestic	GHG	Transport equipment	Advanced	0.052550375946287003	Mt
2016	import_domestic	GHG	Transport equipment	Developing	0.1226033545773053	Mt
2016	import_domestic	GHG	Transport equipment	Norway	0.0011000022467097818	Mt
2016	import_domestic	GHG	Wholesale, retail & hospitality	Europe	0.688733483384561	Mt
2016	import_domestic	GHG	Wholesale, retail & hospitality	Advanced	0.2383875639789075	Mt
2016	import_domestic	GHG	Wholesale, retail & hospitality	Developing	1.1891132410792369	Mt
2016	import_domestic	GHG	Wholesale, retail & hospitality	Norway	0.0158095774932517	Mt
2016	import_domestic	GHG	Wood, paper & publishing	Europe	0.011088225597238575	Mt
2016	import_domestic	GHG	Wood, paper & publishing	Advanced	0.003037867141648702	Mt
2016	import_domestic	GHG	Wood, paper & publishing	Developing	0.013225300761126156	Mt
2016	import_domestic	GHG	Wood, paper & publishing	Norway	0.00027337781623495386	Mt
2016	import_domestic	HFC	Agriculture, forestry & fishing	Europe	2366.690245319954	t CO2-eq
2016	import_domestic	HFC	Agriculture, forestry & fishing	Advanced	273.4346429791394	t CO2-eq
2016	import_domestic	HFC	Agriculture, forestry & fishing	Developing	3548.45621052176	t CO2-eq
2016	import_domestic	HFC	Agriculture, forestry & fishing	Norway	16.20842450871304	t CO2-eq
2016	import_domestic	HFC	Business Services	Europe	24425.67329913077	t CO2-eq
2016	import_domestic	HFC	Business Services	Advanced	2950.347068721272	t CO2-eq
2016	import_domestic	HFC	Business Services	Developing	29804.253623335262	t CO2-eq
2016	import_domestic	HFC	Business Services	Norway	177.62890666921743	t CO2-eq
2016	import_domestic	HFC	Construction	Europe	606.7051122562242	t CO2-eq
2016	import_domestic	HFC	Construction	Advanced	62.48061125612185	t CO2-eq
2016	import_domestic	HFC	Construction	Developing	722.3928081854057	t CO2-eq
2016	import_domestic	HFC	Construction	Norway	3.816704694870439	t CO2-eq
2016	import_domestic	HFC	Electrical & machinery	Europe	578.6820337075449	t CO2-eq
2016	import_domestic	HFC	Electrical & machinery	Advanced	146.90129048436373	t CO2-eq
2016	import_domestic	HFC	Electrical & machinery	Developing	1099.270385949469	t CO2-eq
2016	import_domestic	HFC	Electrical & machinery	Norway	3.477115103352518	t CO2-eq
2016	import_domestic	HFC	Electricity, gas & water	Europe	4837.894126994492	t CO2-eq
2016	import_domestic	HFC	Electricity, gas & water	Advanced	715.3619805435128	t CO2-eq
2016	import_domestic	HFC	Electricity, gas & water	Developing	4825.061205521471	t CO2-eq
2016	import_domestic	HFC	Electricity, gas & water	Norway	24.678379458244486	t CO2-eq
2016	import_domestic	HFC	Food, beverages & tobacco	Europe	25280.693165936864	t CO2-eq
2016	import_domestic	HFC	Food, beverages & tobacco	Advanced	1989.6323823098237	t CO2-eq
2016	import_domestic	HFC	Food, beverages & tobacco	Developing	24710.314201483383	t CO2-eq
2016	import_domestic	HFC	Food, beverages & tobacco	Norway	116.80788176471977	t CO2-eq
2016	import_domestic	HFC	Metal & metal products	Europe	361.12006407362935	t CO2-eq
2016	import_domestic	HFC	Metal & metal products	Advanced	91.98277171805259	t CO2-eq
2016	import_domestic	HFC	Metal & metal products	Developing	391.4521866952278	t CO2-eq
2016	import_domestic	HFC	Metal & metal products	Norway	1.826261537399681	t CO2-eq
2016	import_domestic	HFC	Mining & quarrying	Europe	7.919405179871127	t CO2-eq
2016	import_domestic	HFC	Mining & quarrying	Advanced	1.047115366892443	t CO2-eq
2016	import_domestic	HFC	Mining & quarrying	Developing	8.080070650289947	t CO2-eq
2016	import_domestic	HFC	Mining & quarrying	Norway	0.0417163078790921	t CO2-eq
2016	import_domestic	HFC	Other manufacturing & recycl.	Europe	905.9711909118193	t CO2-eq
2016	import_domestic	HFC	Other manufacturing & recycl.	Advanced	178.30592979589832	t CO2-eq
2016	import_domestic	HFC	Other manufacturing & recycl.	Developing	1464.0342853382874	t CO2-eq
2016	import_domestic	HFC	Other manufacturing & recycl.	Norway	8.32485779535943	t CO2-eq
2016	import_domestic	HFC	Petroleum, chem & non-met	Europe	12978.465953139676	t CO2-eq
2016	import_domestic	HFC	Petroleum, chem & non-met	Advanced	866.6798501403164	t CO2-eq
2016	import_domestic	HFC	Petroleum, chem & non-met	Developing	5411.782723431836	t CO2-eq
2016	import_domestic	HFC	Petroleum, chem & non-met	Norway	24.138887406975435	t CO2-eq
2016	import_domestic	HFC	Public services	Europe	4058.7497062814246	t CO2-eq
2016	import_domestic	HFC	Public services	Advanced	667.6783332888945	t CO2-eq
2016	import_domestic	HFC	Public services	Developing	8355.348206941766	t CO2-eq
2016	import_domestic	HFC	Public services	Norway	38.98576063420511	t CO2-eq
2016	import_domestic	HFC	Recreation; other services	Europe	3077.5532915761464	t CO2-eq
2016	import_domestic	HFC	Recreation; other services	Advanced	466.33383904901734	t CO2-eq
2016	import_domestic	HFC	Recreation; other services	Developing	6404.422954434587	t CO2-eq
2016	import_domestic	HFC	Recreation; other services	Norway	30.875460863102518	t CO2-eq
2016	import_domestic	HFC	Textiles & wearing apparel	Europe	462.5671833728015	t CO2-eq
2016	import_domestic	HFC	Textiles & wearing apparel	Advanced	83.48058276645617	t CO2-eq
2016	import_domestic	HFC	Textiles & wearing apparel	Developing	1521.6801142684085	t CO2-eq
2016	import_domestic	HFC	Textiles & wearing apparel	Norway	3.174830824853573	t CO2-eq
2016	import_domestic	HFC	Transport	Europe	10655.062102606727	t CO2-eq
2016	import_domestic	HFC	Transport	Advanced	1826.4142371869737	t CO2-eq
2016	import_domestic	HFC	Transport	Developing	18491.37954411554	t CO2-eq
2016	import_domestic	HFC	Transport	Norway	83.65564316121947	t CO2-eq
2016	import_domestic	HFC	Transport equipment	Europe	1941.9750802242825	t CO2-eq
2016	import_domestic	HFC	Transport equipment	Advanced	495.7033868127411	t CO2-eq
2016	import_domestic	HFC	Transport equipment	Developing	2554.594568472243	t CO2-eq
2016	import_domestic	HFC	Transport equipment	Norway	11.029440067011423	t CO2-eq
2016	import_domestic	HFC	Wholesale, retail & hospitality	Europe	21319.849567693815	t CO2-eq
2016	import_domestic	HFC	Wholesale, retail & hospitality	Advanced	2858.91210306401	t CO2-eq
2016	import_domestic	HFC	Wholesale, retail & hospitality	Developing	30295.58648271437	t CO2-eq
2016	import_domestic	HFC	Wholesale, retail & hospitality	Norway	187.35896796533027	t CO2-eq
2016	import_domestic	HFC	Wood, paper & publishing	Europe	444.03496511984827	t CO2-eq
2016	import_domestic	HFC	Wood, paper & publishing	Advanced	44.06986911750404	t CO2-eq
2016	import_domestic	HFC	Wood, paper & publishing	Developing	397.76204490002914	t CO2-eq
2016	import_domestic	HFC	Wood, paper & publishing	Norway	3.678384668908831	t CO2-eq
2016	import_domestic	N2O	Agriculture, forestry & fishing	Europe	17.6165391766978	t
2016	import_domestic	N2O	Agriculture, forestry & fishing	Advanced	4.059075424456072	t
2016	import_domestic	N2O	Agriculture, forestry & fishing	Developing	32.655012036638	t
2016	import_domestic	N2O	Agriculture, forestry & fishing	Norway	0.0948102031446407	t
2016	import_domestic	N2O	Business Services	Europe	84.41818739305712	t
2016	import_domestic	N2O	Business Services	Advanced	33.112672163146556	t
2016	import_domestic	N2O	Business Services	Developing	143.3017421534084	t
2016	import_domestic	N2O	Business Services	Norway	0.7598553570635563	t
2016	import_domestic	N2O	Construction	Europe	1.3384232538533885	t
2016	import_domestic	N2O	Construction	Advanced	0.4613061653926366	t
2016	import_domestic	N2O	Construction	Developing	2.502602801930905	t
2016	import_domestic	N2O	Construction	Norway	0.0137857322551839	t
2016	import_domestic	N2O	Electrical & machinery	Europe	1.495024429663008	t
2016	import_domestic	N2O	Electrical & machinery	Advanced	0.7123142295952296	t
2016	import_domestic	N2O	Electrical & machinery	Developing	3.9588511031706477	t
2016	import_domestic	N2O	Electrical & machinery	Norway	0.0122844355337969	t
2016	import_domestic	N2O	Electricity, gas & water	Europe	9.433081800448331	t
2016	import_domestic	N2O	Electricity, gas & water	Advanced	3.028951783860993	t
2016	import_domestic	N2O	Electricity, gas & water	Developing	16.540847758592292	t
2016	import_domestic	N2O	Electricity, gas & water	Norway	0.0904024887764474	t
2016	import_domestic	N2O	Food, beverages & tobacco	Europe	295.7430577147918	t
2016	import_domestic	N2O	Food, beverages & tobacco	Advanced	57.68962976795946	t
2016	import_domestic	N2O	Food, beverages & tobacco	Developing	544.2972172756763	t
2016	import_domestic	N2O	Food, beverages & tobacco	Norway	1.312824644940046	t
2016	import_domestic	N2O	Metal & metal products	Europe	0.6607590285403839	t
2016	import_domestic	N2O	Metal & metal products	Advanced	0.3529907241655085	t
2016	import_domestic	N2O	Metal & metal products	Developing	1.4002376495316455	t
2016	import_domestic	N2O	Metal & metal products	Norway	0.0049174833599287	t
2016	import_domestic	N2O	Mining & quarrying	Europe	0.016672473267643304	t
2016	import_domestic	N2O	Mining & quarrying	Advanced	0.0055139199767719	t
2016	import_domestic	N2O	Mining & quarrying	Developing	0.0262851372037335	t
2016	import_domestic	N2O	Mining & quarrying	Norway	0.0001457577975048	t
2016	import_domestic	N2O	Other manufacturing & recycl.	Europe	2.565777315454107	t
2016	import_domestic	N2O	Other manufacturing & recycl.	Advanced	1.0957406911074172	t
2016	import_domestic	N2O	Other manufacturing & recycl.	Developing	5.466901275464281	t
2016	import_domestic	N2O	Other manufacturing & recycl.	Norway	0.0283678815410918	t
2016	import_domestic	N2O	Petroleum, chem & non-met	Europe	5.8187644617944505	t
2016	import_domestic	N2O	Petroleum, chem & non-met	Advanced	2.2736785837302804	t
2016	import_domestic	N2O	Petroleum, chem & non-met	Developing	10.031705690080244	t
2016	import_domestic	N2O	Petroleum, chem & non-met	Norway	0.060738184183355005	t
2016	import_domestic	N2O	Public services	Europe	15.065340372513472	t
2016	import_domestic	N2O	Public services	Advanced	5.27731196881227	t
2016	import_domestic	N2O	Public services	Developing	29.437387319227092	t
2016	import_domestic	N2O	Public services	Norway	0.1446477683522143	t
2016	import_domestic	N2O	Recreation; other services	Europe	11.1049120909601	t
2016	import_domestic	N2O	Recreation; other services	Advanced	4.054383458815453	t
2016	import_domestic	N2O	Recreation; other services	Developing	23.214276160757187	t
2016	import_domestic	N2O	Recreation; other services	Norway	0.1229167651609448	t
2016	import_domestic	N2O	Textiles & wearing apparel	Europe	2.8335774573105708	t
2016	import_domestic	N2O	Textiles & wearing apparel	Advanced	0.9085014578317486	t
2016	import_domestic	N2O	Textiles & wearing apparel	Developing	7.850550197404911	t
2016	import_domestic	N2O	Textiles & wearing apparel	Norway	0.0184336857917982	t
2016	import_domestic	N2O	Transport	Europe	27.667688778190907	t
2016	import_domestic	N2O	Transport	Advanced	10.92881021035494	t
2016	import_domestic	N2O	Transport	Developing	48.616178073028316	t
2016	import_domestic	N2O	Transport	Norway	0.2704290075313401	t
2016	import_domestic	N2O	Transport equipment	Europe	3.3276979965689772	t
2016	import_domestic	N2O	Transport equipment	Advanced	1.9553618257338612	t
2016	import_domestic	N2O	Transport equipment	Developing	7.6908539184211335	t
2016	import_domestic	N2O	Transport equipment	Norway	0.0300369129450284	t
2016	import_domestic	N2O	Wholesale, retail & hospitality	Europe	92.68295537136413	t
2016	import_domestic	N2O	Wholesale, retail & hospitality	Advanced	24.12048115778293	t
2016	import_domestic	N2O	Wholesale, retail & hospitality	Developing	155.46478505556578	t
2016	import_domestic	N2O	Wholesale, retail & hospitality	Norway	0.9664914431294517	t
2016	import_domestic	N2O	Wood, paper & publishing	Europe	1.129628574742819	t
2016	import_domestic	N2O	Wood, paper & publishing	Advanced	0.2466757143475907	t
2016	import_domestic	N2O	Wood, paper & publishing	Developing	1.2163297410248197	t
2016	import_domestic	N2O	Wood, paper & publishing	Norway	0.0246354064538645	t
2016	import_domestic	PFC	Agriculture, forestry & fishing	Europe	79.3011041162436	t CO2-eq
2016	import_domestic	PFC	Agriculture, forestry & fishing	Advanced	40.609742816867886	t CO2-eq
2016	import_domestic	PFC	Agriculture, forestry & fishing	Developing	135.58237186087928	t CO2-eq
2016	import_domestic	PFC	Agriculture, forestry & fishing	Norway	18.307297558576	t CO2-eq
2016	import_domestic	PFC	Business Services	Europe	1152.5634176152923	t CO2-eq
2016	import_domestic	PFC	Business Services	Advanced	899.8401217777323	t CO2-eq
2016	import_domestic	PFC	Business Services	Developing	2759.2198312552105	t CO2-eq
2016	import_domestic	PFC	Business Services	Norway	215.41170984583812	t CO2-eq
2016	import_domestic	PFC	Construction	Europe	32.62618244277043	t CO2-eq
