year	emission	sector	region	value	unit
2016	HFC	Recreation; other services	Norway	28445.15579737701	t CO2-eq
2016	HFC	Textiles & wearing apparel	Europe	8553.506624519814	t CO2-eq
2016	HFC	Textiles & wearing apparel	Advanced	2193.070764867997	t CO2-eq
2016	HFC	Textiles & wearing apparel	Developing	78341.93281962303	t CO2-eq
2016	HFC	Textiles & wearing apparel	Norway	323.3199522704369	t CO2-eq
2016	HFC	Transport	Europe	15102.22668321415	t CO2-eq
2016	HFC	Transport	Advanced	2732.01247386897	t CO2-eq
2016	HFC	Transport	Developing	26074.96611993407	t CO2-eq
2016	HFC	Transport	Norway	21352.942905005413	t CO2-eq
2016	HFC	Transport equipment	Europe	35881.12658933458	t CO2-eq
2016	HFC	Transport equipment	Advanced	12837.024486904105	t CO2-eq
2016	HFC	Transport equipment	Developing	59645.1208972736	t CO2-eq
2016	HFC	Transport equipment	Norway	2298.6669218814645	t CO2-eq
2016	HFC	Wholesale, retail & hospitality	Europe	59397.90533839497	t CO2-eq
2016	HFC	Wholesale, retail & hospitality	Advanced	10840.282968201738	t CO2-eq
2016	HFC	Wholesale, retail & hospitality	Developing	78322.52148492311	t CO2-eq
2016	HFC	Wholesale, retail & hospitality	Norway	62770.77968264159	t CO2-eq
2016	HFC	Wood, paper & publishing	Europe	7694.153737424967	t CO2-eq
2016	HFC	Wood, paper & publishing	Advanced	398.7141315880365	t CO2-eq
2016	HFC	Wood, paper & publishing	Developing	3796.340879595412	t CO2-eq
2016	HFC	Wood, paper & publishing	Norway	3571.9559743636346	t CO2-eq
2016	N2O	Agriculture, forestry & fishing	Europe	395.96224005517684	t
2016	N2O	Agriculture, forestry & fishing	Advanced	125.92374195373549	t
2016	N2O	Agriculture, forestry & fishing	Developing	681.5869922069098	t
2016	N2O	Agriculture, forestry & fishing	Norway	1286.0314320189393	t
2016	N2O	Business Services	Europe	184.87913953643837	t
2016	N2O	Business Services	Advanced	65.72114567541101	t
2016	N2O	Business Services	Developing	301.4758725702192	t
2016	N2O	Business Services	Norway	149.96388590513828	t
2016	N2O	Construction	Europe	189.65811507417197	t
2016	N2O	Construction	Advanced	65.39890485140441	t
2016	N2O	Construction	Developing	352.6208679404048	t
2016	N2O	Construction	Norway	334.85086342898063	t
2016	N2O	Electrical & machinery	Europe	79.05995759824437	t
2016	N2O	Electrical & machinery	Advanced	30.37971862507909	t
2016	N2O	Electrical & machinery	Developing	240.4247100901225	t
2016	N2O	Electrical & machinery	Norway	11.539384431282135	t
2016	N2O	Electricity, gas & water	Europe	17.156474108519333	t
2016	N2O	Electricity, gas & water	Advanced	3.964881460259134	t
2016	N2O	Electricity, gas & water	Developing	21.477795259616002	t
2016	N2O	Electricity, gas & water	Norway	95.93985785728864	t
2016	N2O	Food, beverages & tobacco	Europe	1030.7502611517693	t
2016	N2O	Food, beverages & tobacco	Advanced	133.65499029091603	t
2016	N2O	Food, beverages & tobacco	Developing	1982.90989914557	t
2016	N2O	Food, beverages & tobacco	Norway	2266.212339818968	t
2016	N2O	Metal & metal products	Europe	14.171802010846525	t
2016	N2O	Metal & metal products	Advanced	6.528867754109406	t
2016	N2O	Metal & metal products	Developing	26.0095767717186	t
2016	N2O	Metal & metal products	Norway	8.686246214970081	t
2016	N2O	Mining & quarrying	Europe	17.19856226365303	t
2016	N2O	Mining & quarrying	Advanced	5.150719373444179	t
2016	N2O	Mining & quarrying	Developing	24.82583519112198	t
2016	N2O	Mining & quarrying	Norway	22.549788995511506	t
2016	N2O	Other manufacturing & recycl.	Europe	75.59390676390898	t
2016	N2O	Other manufacturing & recycl.	Advanced	29.857298185611597	t
2016	N2O	Other manufacturing & recycl.	Developing	129.55506806083181	t
2016	N2O	Other manufacturing & recycl.	Norway	11.624626359327971	t
2016	N2O	Petroleum, chem & non-met	Europe	54.61606075712035	t
2016	N2O	Petroleum, chem & non-met	Advanced	27.312756406772785	t
2016	N2O	Petroleum, chem & non-met	Developing	111.31604907534476	t
2016	N2O	Petroleum, chem & non-met	Norway	121.96165566947361	t
2016	N2O	Public services	Europe	180.91723696061538	t
2016	N2O	Public services	Advanced	63.351969386398444	t
2016	N2O	Public services	Developing	349.5471111827726	t
2016	N2O	Public services	Norway	349.2809032210859	t
2016	N2O	Recreation; other services	Europe	37.073938390318915	t
2016	N2O	Recreation; other services	Advanced	13.171114283611491	t
2016	N2O	Recreation; other services	Developing	70.76424014645232	t
2016	N2O	Recreation; other services	Norway	39.59428139835708	t
2016	N2O	Textiles & wearing apparel	Europe	43.43498338106677	t
2016	N2O	Textiles & wearing apparel	Advanced	21.251426839749215	t
2016	N2O	Textiles & wearing apparel	Developing	286.6278996127653	t
2016	N2O	Textiles & wearing apparel	Norway	8.314162627510612	t
2016	N2O	Transport	Europe	45.26966909107197	t
2016	N2O	Transport	Advanced	18.455983881174355	t
2016	N2O	Transport	Developing	79.67689794165307	t
2016	N2O	Transport	Norway	141.207191780329	t
2016	N2O	Transport equipment	Europe	87.50923602568722	t
2016	N2O	Transport equipment	Advanced	53.22021275929036	t
2016	N2O	Transport equipment	Developing	299.5616450707342	t
2016	N2O	Transport equipment	Norway	35.57755349437048	t
2016	N2O	Wholesale, retail & hospitality	Europe	523.2931519560077	t
2016	N2O	Wholesale, retail & hospitality	Advanced	289.71203096909807	t
2016	N2O	Wholesale, retail & hospitality	Developing	901.2147941191251	t
2016	N2O	Wholesale, retail & hospitality	Norway	188.97148237600032	t
2016	N2O	Wood, paper & publishing	Europe	26.767907450227433	t
2016	N2O	Wood, paper & publishing	Advanced	3.5551802992301917	t
2016	N2O	Wood, paper & publishing	Developing	17.455345150502126	t
2016	N2O	Wood, paper & publishing	Norway	9.340547388008579	t
2016	PFC	Agriculture, forestry & fishing	Europe	899.9920948164571	t CO2-eq
2016	PFC	Agriculture, forestry & fishing	Advanced	186.5621338795524	t CO2-eq
2016	PFC	Agriculture, forestry & fishing	Developing	691.4891538143887	t CO2-eq
2016	PFC	Agriculture, forestry & fishing	Norway	417.05945700456954	t CO2-eq
2016	PFC	Business Services	Europe	2199.8491544045487	t CO2-eq
2016	PFC	Business Services	Advanced	1635.4546671674443	t CO2-eq
2016	PFC	Business Services	Developing	5296.929098726858	t CO2-eq
2016	PFC	Business Services	Norway	1297.6400248625182	t CO2-eq
2016	PFC	Construction	Europe	4594.763085444236	t CO2-eq
2016	PFC	Construction	Advanced	4421.829708898879	t CO2-eq
2016	PFC	Construction	Developing	13643.846171441728	t CO2-eq
2016	PFC	Construction	Norway	3764.6613050493	t CO2-eq
2016	PFC	Electrical & machinery	Europe	3129.6987010514777	t CO2-eq
2016	PFC	Electrical & machinery	Advanced	1707.170924327204	t CO2-eq
2016	PFC	Electrical & machinery	Developing	13496.938628536218	t CO2-eq
2016	PFC	Electrical & machinery	Norway	1111.529848880031	t CO2-eq
2016	PFC	Electricity, gas & water	Europe	443.6137564365628	t CO2-eq
2016	PFC	Electricity, gas & water	Advanced	331.1868743229757	t CO2-eq
2016	PFC	Electricity, gas & water	Developing	926.5127827880747	t CO2-eq
2016	PFC	Electricity, gas & water	Norway	146.41683227918477	t CO2-eq
2016	PFC	Food, beverages & tobacco	Europe	1871.724846294394	t CO2-eq
2016	PFC	Food, beverages & tobacco	Advanced	759.6411635540408	t CO2-eq
2016	PFC	Food, beverages & tobacco	Developing	2526.354162311266	t CO2-eq
2016	PFC	Food, beverages & tobacco	Norway	757.2456856261094	t CO2-eq
2016	PFC	Metal & metal products	Europe	2447.6258012324724	t CO2-eq
2016	PFC	Metal & metal products	Advanced	2416.688149704444	t CO2-eq
2016	PFC	Metal & metal products	Developing	6085.80542117585	t CO2-eq
2016	PFC	Metal & metal products	Norway	2513.341178076429	t CO2-eq
2016	PFC	Mining & quarrying	Europe	1424.265238965013	t CO2-eq
2016	PFC	Mining & quarrying	Advanced	516.8598728570455	t CO2-eq
2016	PFC	Mining & quarrying	Developing	1326.224705174715	t CO2-eq
2016	PFC	Mining & quarrying	Norway	280.3918743468104	t CO2-eq
2016	PFC	Other manufacturing & recycl.	Europe	1808.1308457251532	t CO2-eq
2016	PFC	Other manufacturing & recycl.	Advanced	1078.6853172383453	t CO2-eq
2016	PFC	Other manufacturing & recycl.	Developing	5154.958501393352	t CO2-eq
2016	PFC	Other manufacturing & recycl.	Norway	900.2970802095081	t CO2-eq
2016	PFC	Petroleum, chem & non-met	Europe	904.3128417406907	t CO2-eq
2016	PFC	Petroleum, chem & non-met	Advanced	451.17878296135194	t CO2-eq
2016	PFC	Petroleum, chem & non-met	Developing	1444.8484826056074	t CO2-eq
2016	PFC	Petroleum, chem & non-met	Norway	389.363443959743	t CO2-eq
2016	PFC	Public services	Europe	2518.5536181156244	t CO2-eq
2016	PFC	Public services	Advanced	1849.3407732854403	t CO2-eq
2016	PFC	Public services	Developing	6406.870492518993	t CO2-eq
2016	PFC	Public services	Norway	1518.3528608622523	t CO2-eq
2016	PFC	Recreation; other services	Europe	512.5443524895697	t CO2-eq
2016	PFC	Recreation; other services	Advanced	379.5004763408222	t CO2-eq
2016	PFC	Recreation; other services	Developing	1578.5755090566367	t CO2-eq
2016	PFC	Recreation; other services	Norway	329.245793893798	t CO2-eq
2016	PFC	Textiles & wearing apparel	Europe	512.4856988262148	t CO2-eq
2016	PFC	Textiles & wearing apparel	Advanced	298.4639862182377	t CO2-eq
2016	PFC	Textiles & wearing apparel	Developing	1710.2421750102044	t CO2-eq
2016	PFC	Textiles & wearing apparel	Norway	143.5223593301801	t CO2-eq
2016	PFC	Transport	Europe	861.0695862252016	t CO2-eq
2016	PFC	Transport	Advanced	1113.3540416313385	t CO2-eq
2016	PFC	Transport	Developing	2003.6369337146973	t CO2-eq
2016	PFC	Transport	Norway	487.9432779558737	t CO2-eq
2016	PFC	Transport equipment	Europe	5227.637670541682	t CO2-eq
2016	PFC	Transport equipment	Advanced	5298.555167018332	t CO2-eq
2016	PFC	Transport equipment	Developing	11805.297583531426	t CO2-eq
2016	PFC	Transport equipment	Norway	2377.296809831946	t CO2-eq
2016	PFC	Wholesale, retail & hospitality	Europe	2910.6287256412857	t CO2-eq
2016	PFC	Wholesale, retail & hospitality	Advanced	2005.0279305263593	t CO2-eq
2016	PFC	Wholesale, retail & hospitality	Developing	5836.6170353999705	t CO2-eq
2016	PFC	Wholesale, retail & hospitality	Norway	1918.1050989285604	t CO2-eq
2016	PFC	Wood, paper & publishing	Europe	166.1965223326383	t CO2-eq
2016	PFC	Wood, paper & publishing	Advanced	78.42023786327245	t CO2-eq
2016	PFC	Wood, paper & publishing	Developing	211.0235013260987	t CO2-eq
2016	PFC	Wood, paper & publishing	Norway	76.58986071469997	t CO2-eq
2016	SF6_NF3	Agriculture, forestry & fishing	Europe	1839.8784379111517	t CO2-eq
2016	SF6_NF3	Agriculture, forestry & fishing	Advanced	573.7316120546112	t CO2-eq
2016	SF6_NF3	Agriculture, forestry & fishing	Developing	4482.061856767995	t CO2-eq
2016	SF6_NF3	Agriculture, forestry & fishing	Norway	142.1943560255857	t CO2-eq
2016	SF6_NF3	Business Services	Europe	2705.2309767018914	t CO2-eq
2016	SF6_NF3	Business Services	Advanced	2554.4453884531713	t CO2-eq
2016	SF6_NF3	Business Services	Developing	12594.170783920586	t CO2-eq
2016	SF6_NF3	Business Services	Norway	4548.011999424086	t CO2-eq
2016	SF6_NF3	Construction	Europe	5807.814001834227	t CO2-eq
2016	SF6_NF3	Construction	Advanced	4955.686457729246	t CO2-eq
2016	SF6_NF3	Construction	Developing	23340.57356230382	t CO2-eq
2016	SF6_NF3	Construction	Norway	1634.0933873045085	t CO2-eq
2016	SF6_NF3	Electrical & machinery	Europe	2043.3525653804077	t CO2-eq
2016	SF6_NF3	Electrical & machinery	Advanced	2299.2866679986682	t CO2-eq
2016	SF6_NF3	Electrical & machinery	Developing	24054.60723761285	t CO2-eq
2016	SF6_NF3	Electrical & machinery	Norway	345.5913997279045	t CO2-eq
2016	SF6_NF3	Electricity, gas & water	Europe	468.5784332327946	t CO2-eq
2016	SF6_NF3	Electricity, gas & water	Advanced	374.7705792132571	t CO2-eq
2016	SF6_NF3	Electricity, gas & water	Developing	2674.7078521711146	t CO2-eq
2016	SF6_NF3	Electricity, gas & water	Norway	13528.072859347825	t CO2-eq
2016	SF6_NF3	Food, beverages & tobacco	Europe	4010.415577355331	t CO2-eq
2016	SF6_NF3	Food, beverages & tobacco	Advanced	1525.9103207350945	t CO2-eq
2016	SF6_NF3	Food, beverages & tobacco	Developing	10157.189785202314	t CO2-eq
2016	SF6_NF3	Food, beverages & tobacco	Norway	710.5451296095982	t CO2-eq
2016	SF6_NF3	Metal & metal products	Europe	586.0252420812386	t CO2-eq
2016	SF6_NF3	Metal & metal products	Advanced	622.8136225342262	t CO2-eq
2016	SF6_NF3	Metal & metal products	Developing	1853.3765529964985	t CO2-eq
2016	SF6_NF3	Metal & metal products	Norway	105.60691765497617	t CO2-eq
2016	SF6_NF3	Mining & quarrying	Europe	3074.690896696817	t CO2-eq
2016	SF6_NF3	Mining & quarrying	Advanced	842.0911628973743	t CO2-eq
2016	SF6_NF3	Mining & quarrying	Developing	3740.0436393988593	t CO2-eq
2016	SF6_NF3	Mining & quarrying	Norway	190.06069641425367	t CO2-eq
2016	SF6_NF3	Other manufacturing & recycl.	Europe	971.4128786253066	t CO2-eq
2016	SF6_NF3	Other manufacturing & recycl.	Advanced	889.6919471881681	t CO2-eq
2016	SF6_NF3	Other manufacturing & recycl.	Developing	7220.298900344447	t CO2-eq
2016	SF6_NF3	Other manufacturing & recycl.	Norway	121.01656864567228	t CO2-eq
2016	SF6_NF3	Petroleum, chem & non-met	Europe	3165.5520202988882	t CO2-eq
2016	SF6_NF3	Petroleum, chem & non-met	Advanced	1957.382250871401	t CO2-eq
2016	SF6_NF3	Petroleum, chem & non-met	Developing	9494.689989853736	t CO2-eq
2016	SF6_NF3	Petroleum, chem & non-met	Norway	192.2115068918156	t CO2-eq
2016	SF6_NF3	Public services	Europe	3572.6593835609733	t CO2-eq
2016	SF6_NF3	Public services	Advanced	3071.9150490297643	t CO2-eq
2016	SF6_NF3	Public services	Developing	15908.590901701047	t CO2-eq
2016	SF6_NF3	Public services	Norway	3617.158154239512	t CO2-eq
2016	SF6_NF3	Recreation; other services	Europe	564.5619385811816	t CO2-eq
2016	SF6_NF3	Recreation; other services	Advanced	561.8908985815551	t CO2-eq
2016	SF6_NF3	Recreation; other services	Developing	3603.3625494956077	t CO2-eq
2016	SF6_NF3	Recreation; other services	Norway	547.4180551493562	t CO2-eq
2016	SF6_NF3	Textiles & wearing apparel	Europe	548.0063887211084	t CO2-eq
2016	SF6_NF3	Textiles & wearing apparel	Advanced	762.5022009242172	t CO2-eq
2016	SF6_NF3	Textiles & wearing apparel	Developing	12387.356072619299	t CO2-eq
2016	SF6_NF3	Textiles & wearing apparel	Norway	19.646481081156388	t CO2-eq
2016	SF6_NF3	Transport	Europe	1046.3771345510715	t CO2-eq
2016	SF6_NF3	Transport	Advanced	1495.6543441301515	t CO2-eq
2016	SF6_NF3	Transport	Developing	4540.541745272476	t CO2-eq
2016	SF6_NF3	Transport	Norway	349.95581813286896	t CO2-eq
2016	SF6_NF3	Transport equipment	Europe	4666.246555923222	t CO2-eq
2016	SF6_NF3	Transport equipment	Advanced	9093.91403005235	t CO2-eq
2016	SF6_NF3	Transport equipment	Developing	13424.424068722441	t CO2-eq
2016	SF6_NF3	Transport equipment	Norway	262.111826524276	t CO2-eq
2016	SF6_NF3	Wholesale, retail & hospitality	Europe	3550.6793829496755	t CO2-eq
2016	SF6_NF3	Wholesale, retail & hospitality	Advanced	3627.71722732904	t CO2-eq
2016	SF6_NF3	Wholesale, retail & hospitality	Developing	16239.02093364473	t CO2-eq
2016	SF6_NF3	Wholesale, retail & hospitality	Norway	1235.7974916039725	t CO2-eq
2016	SF6_NF3	Wood, paper & publishing	Europe	399.6628332848119	t CO2-eq
2016	SF6_NF3	Wood, paper & publishing	Advanced	148.7300216144765	t CO2-eq
2016	SF6_NF3	Wood, paper & publishing	Developing	752.048054674522	t CO2-eq
2016	SF6_NF3	Wood, paper & publishing	Norway	92.29141743302	t CO2-eq
2017	Biomass CO2	Agriculture, forestry & fishing	Europe	63.23280414405503	kt
2017	Biomass CO2	Agriculture, forestry & fishing	Advanced	4.001155981669868	kt
2017	Biomass CO2	Agriculture, forestry & fishing	Developing	19.68945584821039	kt
2017	Biomass CO2	Agriculture, forestry & fishing	Norway	6.826994516784861	kt
2017	Biomass CO2	Business Services	Europe	538.3023913251188	kt
2017	Biomass CO2	Business Services	Advanced	38.56889680872073	kt
2017	Biomass CO2	Business Services	Developing	125.75998559665261	kt
2017	Biomass CO2	Business Services	Norway	183.64540460172367	kt
2017	Biomass CO2	Construction	Europe	647.2633619457523	kt
2017	Biomass CO2	Construction	Advanced	47.99283571974067	kt
2017	Biomass CO2	Construction	Developing	146.0846931338243	kt
2017	Biomass CO2	Construction	Norway	522.2484798839199	kt
2017	Biomass CO2	Electrical & machinery	Europe	144.78012194446703	kt
2017	Biomass CO2	Electrical & machinery	Advanced	25.875556587967075	kt
2017	Biomass CO2	Electrical & machinery	Developing	207.7442413542332	kt
2017	Biomass CO2	Electrical & machinery	Norway	5.826158496892644	kt
2017	Biomass CO2	Electricity, gas & water	Europe	134.08233473797995	kt
2017	Biomass CO2	Electricity, gas & water	Advanced	3.0981752507247435	kt
2017	Biomass CO2	Electricity, gas & water	Developing	10.599361039122257	kt
2017	Biomass CO2	Electricity, gas & water	Norway	368.7324781133099	kt
2017	Biomass CO2	Food, beverages & tobacco	Europe	358.4678398722096	kt
2017	Biomass CO2	Food, beverages & tobacco	Advanced	30.123361226448942	kt
2017	Biomass CO2	Food, beverages & tobacco	Developing	240.79867049256057	kt
2017	Biomass CO2	Food, beverages & tobacco	Norway	68.4594974667425	kt
2017	Biomass CO2	Metal & metal products	Europe	25.889570421253165	kt
2017	Biomass CO2	Metal & metal products	Advanced	8.647193636660385	kt
2017	Biomass CO2	Metal & metal products	Developing	14.534984317167655	kt
2017	Biomass CO2	Metal & metal products	Norway	6.088556781858129	kt
2017	Biomass CO2	Mining & quarrying	Europe	37.99499763385833	kt
2017	Biomass CO2	Mining & quarrying	Advanced	3.4063094407589767	kt
2017	Biomass CO2	Mining & quarrying	Developing	6.127866820971745	kt
2017	Biomass CO2	Mining & quarrying	Norway	5.4833945376105975	kt
2017	Biomass CO2	Other manufacturing & recycl.	Europe	340.82799681411797	kt
2017	Biomass CO2	Other manufacturing & recycl.	Advanced	27.08944787676939	kt
2017	Biomass CO2	Other manufacturing & recycl.	Developing	238.30561573046043	kt
2017	Biomass CO2	Other manufacturing & recycl.	Norway	12.53918902044401	kt
2017	Biomass CO2	Petroleum, chem & non-met	Europe	131.25651262382792	kt
2017	Biomass CO2	Petroleum, chem & non-met	Advanced	23.69577364015965	kt
2017	Biomass CO2	Petroleum, chem & non-met	Developing	48.670922563202396	kt
2017	Biomass CO2	Petroleum, chem & non-met	Norway	43.859253688904225	kt
2017	Biomass CO2	Public services	Europe	423.8317590467612	kt
2017	Biomass CO2	Public services	Advanced	35.29421287526519	kt
2017	Biomass CO2	Public services	Developing	132.8275172570161	kt
2017	Biomass CO2	Public services	Norway	336.0415999169822	kt
2017	Biomass CO2	Recreation; other services	Europe	106.60777819524847	kt
2017	Biomass CO2	Recreation; other services	Advanced	7.40728550762401	kt
2017	Biomass CO2	Recreation; other services	Developing	34.59406794287764	kt
2017	Biomass CO2	Recreation; other services	Norway	38.39881966305708	kt
2017	Biomass CO2	Textiles & wearing apparel	Europe	49.02313141133798	kt
2017	Biomass CO2	Textiles & wearing apparel	Advanced	8.223940638320821	kt
2017	Biomass CO2	Textiles & wearing apparel	Developing	90.4032633594945	kt
2017	Biomass CO2	Textiles & wearing apparel	Norway	1.6624984338983506	kt
2017	Biomass CO2	Transport	Europe	79.11654232939922	kt
2017	Biomass CO2	Transport	Advanced	8.88585197457175	kt
2017	Biomass CO2	Transport	Developing	22.750824019986165	kt
2017	Biomass CO2	Transport	Norway	137.06013447730635	kt
2017	Biomass CO2	Transport equipment	Europe	142.46192265992912	kt
2017	Biomass CO2	Transport equipment	Advanced	49.133169981348	kt
2017	Biomass CO2	Transport equipment	Developing	88.06248533351939	kt
2017	Biomass CO2	Transport equipment	Norway	8.903040555546422	kt
2017	Biomass CO2	Wholesale, retail & hospitality	Europe	929.8187577878101	kt
2017	Biomass CO2	Wholesale, retail & hospitality	Advanced	34.20314293669124	kt
2017	Biomass CO2	Wholesale, retail & hospitality	Developing	118.10225301451177	kt
2017	Biomass CO2	Wholesale, retail & hospitality	Norway	171.77588086512293	kt
2017	Biomass CO2	Wood, paper & publishing	Europe	355.86586191570245	kt
2017	Biomass CO2	Wood, paper & publishing	Advanced	7.545374344928629	kt
2017	Biomass CO2	Wood, paper & publishing	Developing	9.130826253225031	kt
2017	Biomass CO2	Wood, paper & publishing	Norway	80.40520625251465	kt
2017	CH4	Agriculture, forestry & fishing	Europe	2590.1315684078063	t
2017	CH4	Agriculture, forestry & fishing	Advanced	427.65294324448837	t
2017	CH4	Agriculture, forestry & fishing	Developing	3393.616569807563	t
2017	CH4	Agriculture, forestry & fishing	Norway	23358.30095666399	t
2017	CH4	Business Services	Europe	7333.194723797216	t
2017	CH4	Business Services	Advanced	2591.4801073545887	t
2017	CH4	Business Services	Developing	17465.311144112904	t
2017	CH4	Business Services	Norway	6183.794741363502	t
2017	CH4	Construction	Europe	8506.98671179379	t
2017	CH4	Construction	Advanced	4563.780943089074	t
2017	CH4	Construction	Developing	29308.955912690388	t
2017	CH4	Construction	Norway	11070.908722839527	t
2017	CH4	Electrical & machinery	Europe	3728.398980868447	t
2017	CH4	Electrical & machinery	Advanced	2073.7435484353437	t
2017	CH4	Electrical & machinery	Developing	25726.697466493275	t
2017	CH4	Electrical & machinery	Norway	523.7767826985634	t
2017	CH4	Electricity, gas & water	Europe	1765.6168243886198	t
2017	CH4	Electricity, gas & water	Advanced	398.2768666914872	t
2017	CH4	Electricity, gas & water	Developing	2504.5982892240568	t
2017	CH4	Electricity, gas & water	Norway	11564.496444413708	t
2017	CH4	Food, beverages & tobacco	Europe	17206.123903049658	t
2017	CH4	Food, beverages & tobacco	Advanced	2265.6588977154925	t
2017	CH4	Food, beverages & tobacco	Developing	27991.583567012658	t
2017	CH4	Food, beverages & tobacco	Norway	44059.50657147217	t
2017	CH4	Metal & metal products	Europe	776.9448241094135	t
2017	CH4	Metal & metal products	Advanced	1859.2595100276137	t
2017	CH4	Metal & metal products	Developing	3127.9926167777417	t
2017	CH4	Metal & metal products	Norway	194.75595509855467	t
2017	CH4	Mining & quarrying	Europe	2800.4370538930602	t
2017	CH4	Mining & quarrying	Advanced	1819.6576164003563	t
2017	CH4	Mining & quarrying	Developing	5226.691145608658	t
2017	CH4	Mining & quarrying	Norway	2320.1241447040006	t
2017	CH4	Other manufacturing & recycl.	Europe	3469.411473615734	t
2017	CH4	Other manufacturing & recycl.	Advanced	1252.1106929358089	t
2017	CH4	Other manufacturing & recycl.	Developing	10940.35476160212	t
2017	CH4	Other manufacturing & recycl.	Norway	400.6114243087307	t
2017	CH4	Petroleum, chem & non-met	Europe	6189.01038387839	t
2017	CH4	Petroleum, chem & non-met	Advanced	3733.001006505914	t
2017	CH4	Petroleum, chem & non-met	Developing	24282.278418892827	t
2017	CH4	Petroleum, chem & non-met	Norway	3330.9890274588165	t
2017	CH4	Public services	Europe	7271.383319518181	t
2017	CH4	Public services	Advanced	3443.8452971587576	t
2017	CH4	Public services	Developing	23685.25044195037	t
2017	CH4	Public services	Norway	8163.070222788999	t
2017	CH4	Recreation; other services	Europe	1460.5152576442601	t
2017	CH4	Recreation; other services	Advanced	571.8222786473598	t
2017	CH4	Recreation; other services	Developing	4863.206851772222	t
2017	CH4	Recreation; other services	Norway	1420.1851191539918	t
2017	CH4	Textiles & wearing apparel	Europe	2938.510207574674	t
2017	CH4	Textiles & wearing apparel	Advanced	642.0262590748188	t
2017	CH4	Textiles & wearing apparel	Developing	11065.27465661001	t
2017	CH4	Textiles & wearing apparel	Norway	317.78181664567086	t
2017	CH4	Transport	Europe	2013.7329717977673	t
2017	CH4	Transport	Advanced	1073.1050186904888	t
2017	CH4	Transport	Developing	6884.766955812552	t
2017	CH4	Transport	Norway	2225.9806577223153	t
2017	CH4	Transport equipment	Europe	4478.041589565809	t
2017	CH4	Transport equipment	Advanced	3583.7801124792645	t
2017	CH4	Transport equipment	Developing	16645.151139307625	t
2017	CH4	Transport equipment	Norway	730.1579697727087	t
2017	CH4	Wholesale, retail & hospitality	Europe	19977.459598429017	t
2017	CH4	Wholesale, retail & hospitality	Advanced	2503.2317725518715	t
2017	CH4	Wholesale, retail & hospitality	Developing	17466.012134921963	t
2017	CH4	Wholesale, retail & hospitality	Norway	5751.8858707798645	t
2017	CH4	Wood, paper & publishing	Europe	990.9777228517157	t
2017	CH4	Wood, paper & publishing	Advanced	171.35877834835918	t
2017	CH4	Wood, paper & publishing	Developing	1216.2355232569487	t
2017	CH4	Wood, paper & publishing	Norway	1149.412170938468	t
2017	CO2	Agriculture, forestry & fishing	Europe	257.7536380816863	kt
2017	CO2	Agriculture, forestry & fishing	Advanced	66.5261349665441	kt
2017	CO2	Agriculture, forestry & fishing	Developing	225.7210990925998	kt
2017	CO2	Agriculture, forestry & fishing	Norway	210.486090673657	kt
2017	CO2	Business Services	Europe	1425.3845740330992	kt
2017	CO2	Business Services	Advanced	363.28946109202957	kt
2017	CO2	Business Services	Developing	1677.473246918506	kt
2017	CO2	Business Services	Norway	1597.0776001095335	kt
2017	CO2	Construction	Europe	1709.8352099110273	kt
2017	CO2	Construction	Advanced	516.4018526800119	kt
2017	CO2	Construction	Developing	3152.5764364676625	kt
2017	CO2	Construction	Norway	4036.654907259948	kt
2017	CO2	Electrical & machinery	Europe	922.877917050567	kt
2017	CO2	Electrical & machinery	Advanced	324.5376979975301	kt
2017	CO2	Electrical & machinery	Developing	3996.5404432628566	kt
2017	CO2	Electrical & machinery	Norway	83.15777589735971	kt
2017	CO2	Electricity, gas & water	Europe	245.57285751427915	kt
2017	CO2	Electricity, gas & water	Advanced	49.8359772218139	kt
2017	CO2	Electricity, gas & water	Developing	174.9603671904627	kt
2017	CO2	Electricity, gas & water	Norway	869.4848583165866	kt
2017	CO2	Food, beverages & tobacco	Europe	1431.8885418614143	kt
2017	CO2	Food, beverages & tobacco	Advanced	234.56188977602022	kt
2017	CO2	Food, beverages & tobacco	Developing	994.5830210151425	kt
2017	CO2	Food, beverages & tobacco	Norway	984.2789971468547	kt
2017	CO2	Metal & metal products	Europe	148.8572366550447	kt
2017	CO2	Metal & metal products	Advanced	142.35160469524357	kt
2017	CO2	Metal & metal products	Developing	345.32938940349976	kt
2017	CO2	Metal & metal products	Norway	164.2048101341949	kt
2017	CO2	Mining & quarrying	Europe	191.4046735457292	kt
2017	CO2	Mining & quarrying	Advanced	62.840046872158126	kt
2017	CO2	Mining & quarrying	Developing	163.4035652696286	kt
2017	CO2	Mining & quarrying	Norway	1434.3806566346605	kt
2017	CO2	Other manufacturing & recycl.	Europe	409.954332264391	kt
2017	CO2	Other manufacturing & recycl.	Advanced	133.76527479605545	kt
2017	CO2	Other manufacturing & recycl.	Developing	1354.331304240219	kt
2017	CO2	Other manufacturing & recycl.	Norway	80.39955597639698	kt
2017	CO2	Petroleum, chem & non-met	Europe	1226.0780614331884	kt
2017	CO2	Petroleum, chem & non-met	Advanced	288.36717723655386	kt
2017	CO2	Petroleum, chem & non-met	Developing	1169.5107933786742	kt
2017	CO2	Petroleum, chem & non-met	Norway	1389.3321184526071	kt
2017	CO2	Public services	Europe	1336.0649156525005	kt
2017	CO2	Public services	Advanced	387.71538105341506	kt
