year	component	emission	sector	value	unit
2012	footprint_gross_exports	SF6_NF3	Wholesale, retail & hospitality	6093.58573861394	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Business Services	5476.868177038134	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Transport	25855.94018683335	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Metal & metal products	31652.584586536577	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Petroleum, chem & non-met	15755.486493611323	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Electrical & machinery	11028.801966075422	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Construction	143.77445306243635	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Recreation; other services	120.45097511513805	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Public services	81.0426000320322	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Electricity, gas & water	6887.500573665255	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Agriculture, forestry & fishing	2532.334804761159	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Food, beverages & tobacco	4672.835926110461	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Other manufacturing & recycl.	1414.124371660459	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Mining & quarrying	23085.05889160282	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Transport equipment	2906.31528631147	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Wood, paper & publishing	1340.3476649637278	t CO2-eq
2012	footprint_gross_exports	SF6_NF3	Textiles & wearing apparel	170.7050581880295	t CO2-eq
2012	footprint_gross_imports	Biomass CO2	Wholesale, retail & hospitality	567.5405468984399	kt
2012	footprint_gross_imports	Biomass CO2	Business Services	282.47570788570624	kt
2012	footprint_gross_imports	Biomass CO2	Transport	168.50132996492454	kt
2012	footprint_gross_imports	Biomass CO2	Metal & metal products	495.50411556705285	kt
2012	footprint_gross_imports	Biomass CO2	Petroleum, chem & non-met	807.088391179525	kt
2012	footprint_gross_imports	Biomass CO2	Electrical & machinery	776.2377198613596	kt
2012	footprint_gross_imports	Biomass CO2	Construction	7.201630207452637	kt
2012	footprint_gross_imports	Biomass CO2	Recreation; other services	6.269735310510635	kt
2012	footprint_gross_imports	Biomass CO2	Public services	0.0	kt
2012	footprint_gross_imports	Biomass CO2	Electricity, gas & water	154.53825720570478	kt
2012	footprint_gross_imports	Biomass CO2	Agriculture, forestry & fishing	197.05570755933297	kt
2012	footprint_gross_imports	Biomass CO2	Food, beverages & tobacco	771.8445247160968	kt
2012	footprint_gross_imports	Biomass CO2	Other manufacturing & recycl.	1259.54589368011	kt
2012	footprint_gross_imports	Biomass CO2	Mining & quarrying	70.77007369762958	kt
2012	footprint_gross_imports	Biomass CO2	Transport equipment	252.7690839575415	kt
2012	footprint_gross_imports	Biomass CO2	Wood, paper & publishing	2201.051977594482	kt
2012	footprint_gross_imports	Biomass CO2	Textiles & wearing apparel	159.89277665433173	kt
2012	footprint_gross_imports	CH4	Wholesale, retail & hospitality	44595.16202607666	t
2012	footprint_gross_imports	CH4	Business Services	23314.526405023636	t
2012	footprint_gross_imports	CH4	Transport	34034.70949104329	t
2012	footprint_gross_imports	CH4	Metal & metal products	93185.74634461636	t
2012	footprint_gross_imports	CH4	Petroleum, chem & non-met	142944.16899550782	t
2012	footprint_gross_imports	CH4	Electrical & machinery	83776.26759999474	t
2012	footprint_gross_imports	CH4	Construction	678.362666628114	t
2012	footprint_gross_imports	CH4	Recreation; other services	671.657766553664	t
2012	footprint_gross_imports	CH4	Public services	0.0	t
2012	footprint_gross_imports	CH4	Electricity, gas & water	60854.47463687135	t
2012	footprint_gross_imports	CH4	Agriculture, forestry & fishing	17361.68035439425	t
2012	footprint_gross_imports	CH4	Food, beverages & tobacco	42930.98513794159	t
2012	footprint_gross_imports	CH4	Other manufacturing & recycl.	35063.70486736434	t
2012	footprint_gross_imports	CH4	Mining & quarrying	51805.16375088388	t
2012	footprint_gross_imports	CH4	Transport equipment	27996.7466551209	t
2012	footprint_gross_imports	CH4	Wood, paper & publishing	17445.513795957384	t
2012	footprint_gross_imports	CH4	Textiles & wearing apparel	33329.76608541098	t
2012	footprint_gross_imports	CO2	Wholesale, retail & hospitality	3232.8647521428975	kt
2012	footprint_gross_imports	CO2	Business Services	2862.694817466364	kt
2012	footprint_gross_imports	CO2	Transport	5452.7295312086635	kt
2012	footprint_gross_imports	CO2	Metal & metal products	9418.512897611523	kt
2012	footprint_gross_imports	CO2	Petroleum, chem & non-met	11506.585904808471	kt
2012	footprint_gross_imports	CO2	Electrical & machinery	13307.650400902774	kt
2012	footprint_gross_imports	CO2	Construction	124.9869611177832	kt
2012	footprint_gross_imports	CO2	Recreation; other services	90.6057474318132	kt
2012	footprint_gross_imports	CO2	Public services	0.0	kt
2012	footprint_gross_imports	CO2	Electricity, gas & water	891.1476162195559	kt
2012	footprint_gross_imports	CO2	Agriculture, forestry & fishing	1270.4100383280927	kt
2012	footprint_gross_imports	CO2	Food, beverages & tobacco	2059.061421541904	kt
2012	footprint_gross_imports	CO2	Other manufacturing & recycl.	5888.832407007514	kt
